date	impfungen	impfungen_kumulativ	impfungen_biontech	impfungen_biontech_kumulativ	impfungen_biontech_min1	impfungen_biontech_min1_kumulativ	impfungen_biontech_gi	impfungen_biontech_gi_kumulativ	impfungen_biontech_boost1	impfungen_biontech_boost1_kumulativ	impfungen_biontech_boost2	impfungen_biontech_boost2_kumulativ	impfungen_biontech_boost3	impfungen_biontech_boost3_kumulativ	impfungen_biontech_boost4	impfungen_biontech_boost4_kumulativ	impfungen_moderna	impfungen_moderna_kumulativ	impfungen_moderna_min1	impfungen_moderna_min1_kumulativ	impfungen_moderna_gi	impfungen_moderna_gi_kumulativ	impfungen_moderna_boost1	impfungen_moderna_boost1_kumulativ	impfungen_moderna_boost2	impfungen_moderna_boost2_kumulativ	impfungen_moderna_boost3	impfungen_moderna_boost3_kumulativ	impfungen_moderna_boost4	impfungen_moderna_boost4_kumulativ	impfungen_astra	impfungen_astra_kumulativ	impfungen_astra_min1	impfungen_astra_min1_kumulativ	impfungen_astra_gi	impfungen_astra_gi_kumulativ	impfungen_astra_boost1	impfungen_astra_boost1_kumulativ	impfungen_astra_boost2	impfungen_astra_boost2_kumulativ	impfungen_astra_boost3	impfungen_astra_boost3_kumulativ	impfungen_astra_boost4	impfungen_astra_boost4_kumulativ	impfungen_johnson	impfungen_johnson_kumulativ	impfungen_johnson_min1	impfungen_johnson_min1_kumulativ	impfungen_johnson_gi	impfungen_johnson_gi_kumulativ	impfungen_johnson_boost1	impfungen_johnson_boost1_kumulativ	impfungen_johnson_boost2	impfungen_johnson_boost2_kumulativ	impfungen_johnson_boost3	impfungen_johnson_boost3_kumulativ	impfungen_johnson_boost4	impfungen_johnson_boost4_kumulativ	impfungen_novavax	impfungen_novavax_kumulativ	impfungen_novavax_min1	impfungen_novavax_min1_kumulativ	impfungen_novavax_gi	impfungen_novavax_gi_kumulativ	impfungen_novavax_boost1	impfungen_novavax_boost1_kumulativ	impfungen_novavax_boost2	impfungen_novavax_boost2_kumulativ	impfungen_novavax_boost3	impfungen_novavax_boost3_kumulativ	impfungen_novavax_boost4	impfungen_novavax_boost4_kumulativ	impfungen_valneva	impfungen_valneva_kumulativ	impfungen_valneva_min1	impfungen_valneva_min1_kumulativ	impfungen_valneva_gi	impfungen_valneva_gi_kumulativ	impfungen_valneva_boost1	impfungen_valneva_boost1_kumulativ	impfungen_valneva_boost2	impfungen_valneva_boost2_kumulativ	impfungen_valneva_boost3	impfungen_valneva_boost3_kumulativ	impfungen_valneva_boost4	impfungen_valneva_boost4_kumulativ	impfungen_biontech_bivalent	impfungen_biontech_bivalent_kumulativ	impfungen_biontech_bivalent_min1	impfungen_biontech_bivalent_min1_kumulativ	impfungen_biontech_bivalent_gi	impfungen_biontech_bivalent_gi_kumulativ	impfungen_biontech_bivalent_boost1	impfungen_biontech_bivalent_boost1_kumulativ	impfungen_biontech_bivalent_boost2	impfungen_biontech_bivalent_boost2_kumulativ	impfungen_biontech_bivalent_boost3	impfungen_biontech_bivalent_boost3_kumulativ	impfungen_biontech_bivalent_boost4	impfungen_biontech_bivalent_boost4_kumulativ	impfungen_moderna_bivalent	impfungen_moderna_bivalent_kumulativ	impfungen_moderna_bivalent_min1	impfungen_moderna_bivalent_min1_kumulativ	impfungen_moderna_bivalent_gi	impfungen_moderna_bivalent_gi_kumulativ	impfungen_moderna_bivalent_boost1	impfungen_moderna_bivalent_boost1_kumulativ	impfungen_moderna_bivalent_boost2	impfungen_moderna_bivalent_boost2_kumulativ	impfungen_moderna_bivalent_boost3	impfungen_moderna_bivalent_boost3_kumulativ	impfungen_moderna_bivalent_boost4	impfungen_moderna_bivalent_boost4_kumulativ	personen_min1	personen_min1_kumulativ	impfungen_min1	impfungen_min1_kumulativ	impfquote_min1	personen_gi	personen_gi_kumulativ	impfungen_gi	impfungen_gi_kumulativ	impfquote_gi	personen_boost1	personen_boost1_kumulativ	impfungen_boost1	impfungen_boost1_kumulativ	impfquote_boost1	personen_boost2	personen_boost2_kumulativ	impfungen_boost2	impfungen_boost2_kumulativ	impfquote_boost2	personen_boost3	personen_boost3_kumulativ	impfungen_boost3	impfungen_boost3_kumulativ	impfquote_boost3	personen_boost4	personen_boost4_kumulativ	impfungen_boost4	impfungen_boost4_kumulativ	impfquote_boost4
2022-04-15	6346	179655688	4932	132177336	212	46453270	473	50971534	1415	32000711	2829	2748705	2	3102	1	14	1262	30834075	35	5138679	72	6361503	362	18580580	792	752250	1	1061	0	2	0	12798057	0	9275551	0	3513913	0	7965	0	625	0	3	0	0	4	3744696	0	3710499	2	10501	1	19605	1	4086	0	5	0	0	148	101524	64	56545	80	41908	4	2102	0	899	0	69	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311	64634544	311	64634544	0.77651	627	63193468	627	60899359	0.7592	1782	50610963	1782	50610963	0.60803	3622	3506565	3622	3506565	0.04213	3	4240	3	4240	0.00005	1	17	1	17	0
2022-04-16	7160	179662848	5456	132182792	313	46453583	769	50972303	2027	32002738	2337	2751042	10	3112	0	14	1331	30835406	64	5138743	93	6361596	455	18581035	718	752968	1	1062	0	2	0	12798057	0	9275551	0	3513913	0	7965	0	625	0	3	0	0	24	3744720	6	3710505	5	10506	0	19605	13	4099	0	5	0	0	349	101873	103	56648	223	42131	20	2122	3	902	0	69	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	486	64635030	486	64635030	0.77652	1090	63194558	1090	60900449	0.75921	2502	50613465	2502	50613465	0.60806	3071	3509636	3071	3509636	0.04216	11	4251	11	4251	0.00005	0	17	0	17	0
2022-04-17	1960	179664808	1415	132184207	134	46453717	194	50972497	444	32003182	639	2751681	4	3116	0	14	482	30835888	56	5138799	63	6361659	174	18581209	189	753157	0	1062	0	2	0	12798057	0	9275551	0	3513913	0	7965	0	625	0	3	0	0	3	3744723	3	3710508	0	10506	0	19605	0	4099	0	5	0	0	60	101933	30	56678	28	42159	0	2122	2	904	0	69	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223	64635253	223	64635253	0.77652	285	63194843	285	60900734	0.75921	618	50614083	618	50614083	0.60807	830	3510466	830	3510466	0.04217	4	4255	4	4255	0.00005	0	17	0	17	0
2022-04-18	2805	179667613	2039	132186246	104	46453821	282	50972779	677	32003859	973	2752654	3	3119	0	14	672	30836560	19	5138818	44	6361703	205	18581414	403	753560	1	1063	0	2	0	12798057	0	9275551	0	3513913	0	7965	0	625	0	3	0	0	5	3744728	0	3710508	2	10508	3	19608	0	4099	0	5	0	0	89	102022	50	56728	33	42192	4	2126	2	906	0	69	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	64635426	173	64635426	0.77652	361	63195204	361	60901095	0.75922	889	50614972	889	50614972	0.60808	1378	3511844	1378	3511844	0.04219	4	4259	4	4259	0.00005	0	17	0	17	0
2022-04-19	75221	179742834	63207	132249453	4091	46457912	3774	50976553	15393	32019252	39899	2792553	50	3169	0	14	10873	30847433	117	5138935	272	6361975	2493	18583907	7963	761523	28	1091	0	2	10	12798067	0	9275551	1	3513914	2	7967	7	632	0	3	0	0	51	3744779	14	3710522	14	10522	6	19614	17	4116	0	5	0	0	1080	103102	286	57014	732	42924	41	2167	20	926	1	70	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4508	64639934	4508	64639934	0.77658	4793	63199997	4793	60905888	0.75928	17935	50632907	17935	50632907	0.6083	47906	3559750	47906	3559750	0.04277	79	4338	79	4338	0.00005	0	17	0	17	0
2022-04-20	92411	179835245	77810	132327263	1738	46459650	3926	50980479	16078	32035330	56030	2848583	38	3207	0	14	13478	30860911	101	5139036	331	6362306	2627	18586534	10409	771932	9	1100	1	3	17	12798084	2	9275553	8	3513922	2	7969	5	637	0	3	0	0	62	3744841	10	3710532	20	10542	15	19629	17	4133	0	5	0	0	1044	104146	265	57279	676	43600	51	2218	52	978	0	70	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2116	64642050	2116	64642050	0.7766	4961	63204958	4961	60910849	0.75934	18773	50651680	18773	50651680	0.60852	66513	3626263	66513	3626263	0.04357	47	4385	47	4385	0.00005	1	18	1	18	0
2022-04-21	104256	179939501	88313	132415576	1787	46461437	4627	50985106	18708	32054038	63143	2911726	47	3254	1	15	14957	30875868	106	5139142	347	6362653	2763	18589297	11735	783667	6	1106	0	3	2	12798086	0	9275553	0	3513922	2	7971	0	637	0	3	0	0	54	3744895	4	3710536	3	10545	17	19646	30	4163	0	5	0	0	930	105076	234	57513	617	44217	46	2264	32	1010	1	71	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2131	64644181	2131	64644181	0.77663	5594	63210552	5594	60916443	0.7594	21536	50673216	21536	50673216	0.60878	74940	3701203	74940	3701203	0.04447	54	4439	54	4439	0.00005	1	19	1	19	0
2022-04-22	85256	180024757	70179	132485755	1991	46463428	5047	50990153	16498	32070536	46594	2958320	49	3303	0	15	13913	30889781	146	5139288	413	6363066	3421	18592718	9918	793585	14	1120	1	4	12	12798098	11	9275564	0	3513922	1	7972	0	637	0	3	0	0	66	3744961	7	3710543	14	10559	45	19691	0	4163	0	5	0	0	1086	106162	268	57781	734	44951	61	2325	20	1030	3	74	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2423	64646604	2423	64646604	0.77666	6208	63216760	6208	60922651	0.75948	20026	50693242	20026	50693242	0.60902	56532	3757735	56532	3757735	0.04514	66	4505	66	4505	0.00005	1	20	1	20	0
2022-04-23	20432	180045189	14956	132500711	875	46464303	2163	50992316	4894	32075430	6995	2965315	28	3331	1	16	4692	30894473	73	5139361	180	6363246	1314	18594032	3119	796704	6	1126	0	4	16	12798114	0	9275564	0	3513922	1	7973	15	652	0	3	0	0	16	3744977	3	3710546	9	10568	3	19694	1	4164	0	5	0	0	752	106914	213	57994	522	45473	10	2335	6	1036	0	74	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1164	64647768	1164	64647768	0.77667	2874	63219634	2874	60925525	0.75951	6222	50699464	6222	50699464	0.6091	10136	3767871	10136	3767871	0.04527	34	4539	34	4539	0.00005	2	22	2	22	0
2022-04-24	6568	180051757	5063	132505774	254	46464557	595	50992911	1467	32076897	2742	2968057	5	3336	0	16	1294	30895767	43	5139404	79	6363325	358	18594390	814	797518	0	1126	0	4	3	12798117	0	9275564	0	3513922	2	7975	1	653	0	3	0	0	7	3744984	7	3710553	0	10568	0	19694	0	4164	0	5	0	0	201	107115	73	58067	123	45596	5	2340	0	1036	0	74	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	377	64648145	377	64648145	0.77667	797	63220431	797	60926322	0.75952	1832	50701296	1832	50701296	0.60912	3557	3771428	3557	3771428	0.04531	5	4544	5	4544	0.00005	0	22	0	22	0
2022-04-25	54063	180105820	45786	132551560	1619	46466176	3545	50996456	10721	32087618	29867	2997924	34	3370	0	16	7563	30903330	103	5139507	222	6363547	1674	18596064	5557	803075	7	1133	0	4	4	12798121	3	9275567	1	3513923	0	7975	0	653	0	3	0	0	69	3745053	11	3710564	17	10585	8	19702	33	4197	0	5	0	0	641	107756	208	58275	401	45997	15	2355	15	1051	2	76	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1944	64650089	1944	64650089	0.7767	4186	63224617	4186	60930508	0.75957	12418	50713714	12418	50713714	0.60927	35472	3806900	35472	3806900	0.04574	43	4587	43	4587	0.00006	0	22	0	22	0
2022-04-26	116976	180222796	98536	132650096	3632	46469808	7213	51003669	19572	32107190	68096	3066020	23	3393	0	16	16160	30919490	123	5139630	359	6363906	3726	18599790	11947	815022	5	1138	0	4	621	12798742	494	9276061	125	3514048	0	7975	2	655	0	3	0	0	849	3745902	495	3711059	310	10895	12	19714	32	4229	0	5	0	0	810	108566	255	58530	445	46442	53	2408	57	1108	0	76	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4999	64655088	4999	64655088	0.77676	8452	63233069	8452	60938960	0.75967	23363	50737077	23363	50737077	0.60955	80134	3887034	80134	3887034	0.0467	28	4615	28	4615	0.00006	0	22	0	22	0
2022-04-27	119837	180342633	102641	132752737	2144	46471952	5149	51008818	19964	32127154	75346	3141366	38	3431	0	16	16207	30935697	150	5139780	338	6364244	3007	18602797	12691	827713	21	1159	0	4	5	12798747	2	9276063	1	3514049	2	7977	0	655	0	3	0	0	83	3745985	18	3711077	14	10909	25	19739	26	4255	0	5	0	0	901	109467	248	58778	543	46985	77	2485	31	1139	1	77	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2562	64657650	2562	64657650	0.77679	6045	63239114	6045	60945005	0.75975	23075	50760152	23075	50760152	0.60983	88094	3975128	88094	3975128	0.04776	60	4675	60	4675	0.00006	1	23	1	23	0
2022-04-28	122555	180465188	104802	132857539	2156	46474108	5442	51014260	21308	32148462	75878	3217244	18	3449	0	16	16858	30952555	117	5139897	335	6364579	2865	18605662	13532	841245	9	1168	0	4	2	12798749	0	9276063	1	3514050	0	7977	1	656	0	3	0	0	97	3746082	12	3711089	7	10916	14	19753	64	4319	0	5	0	0	796	110263	266	59044	465	47450	34	2519	30	1169	1	78	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2551	64660201	2551	64660201	0.77682	6250	63245364	6250	60951255	0.75982	24221	50784373	24221	50784373	0.61012	89505	4064633	89505	4064633	0.04883	28	4703	28	4703	0.00006	0	23	0	23	0
2022-04-29	103411	180568599	87864	132945403	6021	46480129	9194	51023454	18619	32167081	53993	3271237	36	3485	1	17	13277	30965832	190	5140087	455	6365034	3130	18608792	9491	850736	11	1179	0	4	1246	12799995	1083	9277146	158	3514208	3	7980	2	658	0	3	0	0	76	3746158	7	3711096	19	10935	11	19764	39	4358	0	5	0	0	948	111211	262	59306	584	48034	55	2574	45	1214	2	80	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7563	64667764	7563	64667764	0.77691	10410	63255774	10410	60961665	0.75995	21818	50806191	21818	50806191	0.61038	63570	4128203	63570	4128203	0.0496	49	4752	49	4752	0.00006	1	24	1	24	0
2022-04-30	21239	180589838	16365	132961768	900	46481029	2346	51025800	4963	32172044	8134	3279371	22	3507	0	17	4151	30969983	25	5140112	102	6365136	1430	18610222	2590	853326	4	1183	0	4	6	12800001	1	9277147	3	3514211	0	7980	2	660	0	3	0	0	23	3746181	8	3711104	5	10940	2	19766	8	4366	0	5	0	0	694	111905	238	59544	368	48402	62	2636	25	1239	1	81	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1172	64668936	1172	64668936	0.77692	2824	63258598	2824	60964489	0.75998	6457	50812648	6457	50812648	0.61046	10759	4138962	10759	4138962	0.04972	27	4779	27	4779	0.00006	0	24	0	24	0
2022-05-01	4396	180594234	3460	132965228	147	46481176	256	51026056	881	32172925	2175	3281546	1	3508	0	17	824	30970807	46	5140158	47	6365183	201	18610423	530	853856	0	1183	0	4	0	12800001	0	9277147	0	3514211	0	7980	0	660	0	3	0	0	0	3746181	0	3711104	0	10940	0	19766	0	4366	0	5	0	0	112	112017	65	59609	45	48447	1	2637	0	1239	1	82	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258	64669194	258	64669194	0.77693	348	63258946	348	60964837	0.75998	1083	50813731	1083	50813731	0.61047	2705	4141667	2705	4141667	0.04976	2	4781	2	4781	0.00006	0	24	0	24	0
2022-05-02	42981	180637215	36021	133001249	1094	46482270	2240	51028296	8021	32180946	24660	3306206	6	3514	0	17	6462	30977269	84	5140242	179	6365362	1138	18611561	5059	858915	2	1185	0	4	22	12800023	21	9277168	1	3514212	0	7980	0	660	0	3	0	0	53	3746234	11	3711115	6	10946	20	19786	16	4382	0	5	0	0	423	112440	167	59776	222	48669	21	2658	13	1252	0	82	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1377	64670571	1377	64670571	0.77694	2648	63261594	2648	60967485	0.76002	9200	50822931	9200	50822931	0.61058	29748	4171415	29748	4171415	0.05011	8	4789	8	4789	0.00006	0	24	0	24	0
2022-05-03	91743	180728958	79118	133080367	2321	46484591	5080	51033376	17138	32198084	54569	3360775	10	3524	0	17	11485	30988754	111	5140353	374	6365736	2609	18614170	8385	867300	6	1191	0	4	373	12800396	310	9277478	62	3514274	0	7980	1	661	0	3	0	0	207	3746441	4	3711119	170	11116	6	19792	27	4409	0	5	0	0	560	113000	209	59985	311	48980	22	2680	17	1269	1	83	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2955	64673526	2955	64673526	0.77698	5997	63267591	5997	60973482	0.76009	19775	50842706	19775	50842706	0.61082	62999	4234414	62999	4234414	0.05087	17	4806	17	4806	0.00006	0	24	0	24	0
2022-05-04	148185	180877143	126535	133206902	2213	46486804	5180	51038556	23806	32221890	95312	3456087	24	3548	0	17	20929	31009683	130	5140483	276	6366012	3046	18617216	17474	884774	3	1194	0	4	5	12800401	3	9277481	0	3514274	0	7980	2	663	0	3	0	0	69	3746510	12	3711131	8	11124	33	19825	16	4425	0	5	0	0	647	113647	210	60195	378	49358	39	2719	19	1288	1	84	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2568	64676094	2568	64676094	0.77701	5842	63273433	5842	60979324	0.76016	26924	50869630	26924	50869630	0.61114	112823	4347237	112823	4347237	0.05223	28	4834	28	4834	0.00006	0	24	0	24	0
2022-05-05	105707	180982850	91813	133298715	2594	46489398	5038	51043594	18960	32240850	65197	3521284	24	3572	0	17	12790	31022473	103	5140586	382	6366394	2117	18619333	10182	894956	6	1200	0	4	296	12800697	69	9277550	225	3514499	2	7982	0	663	0	3	0	0	143	3746653	97	3711228	34	11158	2	19827	10	4435	0	5	0	0	665	114312	226	60421	360	49718	41	2760	38	1326	0	84	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3089	64679183	3089	64679183	0.77705	6039	63279472	6039	60985363	0.76023	21122	50890752	21122	50890752	0.61139	75427	4422664	75427	4422664	0.05313	30	4864	30	4864	0.00006	0	24	0	24	0
2022-05-06	76808	181059658	66830	133365545	1639	46491037	3531	51047125	13593	32254443	48040	3569324	26	3598	1	18	9239	31031712	104	5140690	200	6366594	1773	18621106	7157	902113	4	1204	1	5	7	12800704	0	9277550	0	3514499	0	7982	7	670	0	3	0	0	78	3746731	5	3711233	31	11189	18	19845	24	4459	0	5	0	0	654	114966	219	60640	344	50062	71	2831	19	1345	1	85	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1967	64681150	1967	64681150	0.77707	4106	63283578	4106	60989469	0.76028	15455	50906207	15455	50906207	0.61158	55247	4477911	55247	4477911	0.0538	31	4895	31	4895	0.00006	2	26	2	26	0
2022-05-07	15354	181075012	12268	133377813	661	46491698	1501	51048626	4364	32258807	5728	3575052	14	3612	0	18	2791	31034503	64	5140754	116	6366710	1002	18622108	1608	903721	1	1205	0	5	3	12800707	0	9277550	0	3514499	1	7983	2	672	0	3	0	0	9	3746740	3	3711236	2	11191	0	19845	4	4463	0	5	0	0	283	115249	116	60756	147	50209	13	2844	7	1352	0	85	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	844	64681994	844	64681994	0.77708	1766	63285344	1766	60991235	0.7603	5380	50911587	5380	50911587	0.61165	7349	4485260	7349	4485260	0.05389	15	4910	15	4910	0.00006	0	26	0	26	0
2022-05-08	4356	181079368	3780	133381593	182	46491880	413	51049039	965	32259772	2219	3577271	1	3613	0	18	535	31035038	6	5140760	17	6366727	138	18622246	372	904093	2	1207	0	5	0	12800707	0	9277550	0	3514499	0	7983	0	672	0	3	0	0	1	3746741	0	3711236	1	11192	0	19845	0	4463	0	5	0	0	40	115289	16	60772	23	50232	0	2844	1	1353	0	85	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	64682198	204	64682198	0.77708	454	63285798	454	60991689	0.76031	1103	50912690	1103	50912690	0.61166	2592	4487852	2592	4487852	0.05392	3	4913	3	4913	0.00006	0	26	0	26	0
2022-05-09	35861	181115229	30396	133411989	838	46492718	1596	51050635	7484	32267256	20474	3597745	4	3617	0	18	5145	31040183	73	5140833	356	6367083	1072	18623318	3631	907724	13	1220	0	5	0	12800707	0	9277550	0	3514499	0	7983	0	672	0	3	0	0	21	3746762	8	3711244	2	11194	6	19851	5	4468	0	5	0	0	299	115588	122	60894	159	50391	14	2858	4	1357	0	85	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1041	64683239	1041	64683239	0.7771	2113	63287911	2113	60993802	0.76033	8576	50921266	8576	50921266	0.61176	24114	4511966	24114	4511966	0.05421	17	4930	17	4930	0.00006	0	26	0	26	0
2022-05-10	82711	181197940	71784	133483773	1816	46494534	3794	51054429	15263	32282519	50894	3648639	17	3634	0	18	9958	31050141	88	5140921	185	6367268	2201	18625519	7481	915205	3	1223	0	5	375	12801082	313	9277863	62	3514561	0	7983	0	672	0	3	0	0	167	3746929	4	3711248	133	11327	13	19864	17	4485	0	5	0	0	427	116015	150	61044	207	50598	35	2893	35	1392	0	85	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2371	64685610	2371	64685610	0.77712	4381	63292292	4381	60998183	0.76039	17512	50938778	17512	50938778	0.61197	58427	4570393	58427	4570393	0.05491	20	4950	20	4950	0.00006	0	26	0	26	0
2022-05-11	83482	181281422	73387	133557160	1495	46496029	2985	51057414	13850	32296369	55029	3703668	28	3662	0	18	9522	31059663	119	5141040	205	6367473	1508	18627027	7681	922886	8	1231	1	6	1	12801083	1	9277864	0	3514561	0	7983	0	672	0	3	0	0	86	3747015	3	3711251	7	11334	20	19884	56	4541	0	5	0	0	486	116501	174	61218	263	50861	25	2918	23	1415	1	86	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1792	64687402	1792	64687402	0.77715	3460	63295752	3460	61001643	0.76043	15403	50954181	15403	50954181	0.61216	62789	4633182	62789	4633182	0.05566	37	4987	37	4987	0.00006	1	27	1	27	0
2022-05-12	86298	181367720	75950	133633110	1629	46497658	3205	51060619	15575	32311944	55519	3759187	21	3683	1	19	9709	31069372	85	5141125	156	6367629	1630	18628657	7833	930719	5	1236	0	6	0	12801083	0	9277864	0	3514561	0	7983	0	672	0	3	0	0	133	3747148	2	3711253	109	11443	11	19895	11	4552	0	5	0	0	506	117007	179	61397	285	51146	33	2951	9	1424	0	86	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1895	64689297	1895	64689297	0.77717	3755	63299507	3755	61005398	0.76047	17249	50971430	17249	50971430	0.61236	63372	4696554	63372	4696554	0.05642	26	5013	26	5013	0.00006	1	28	1	28	0
2022-05-13	59729	181427449	51708	133684818	1260	46498918	2925	51063544	11023	32322967	36485	3795672	15	3698	0	19	7588	31076960	54	5141179	173	6367802	1355	18630012	6004	936723	2	1238	0	6	3	12801086	0	9277864	0	3514561	2	7985	1	673	0	3	0	0	35	3747183	7	3711260	8	11451	5	19900	15	4567	0	5	0	0	395	117402	143	61540	211	51357	31	2982	9	1433	1	87	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1464	64690761	1464	64690761	0.77719	3317	63302824	3317	61008715	0.76051	12416	50983846	12416	50983846	0.61251	42514	4739068	42514	4739068	0.05693	18	5031	18	5031	0.00006	0	28	0	28	0
2022-05-14	11690	181439139	9384	133694202	490	46499408	1172	51064716	2955	32325922	4748	3800420	19	3717	0	19	1989	31078949	42	5141221	73	6367875	507	18630519	1363	938086	4	1242	0	6	0	12801086	0	9277864	0	3514561	0	7985	0	673	0	3	0	0	2	3747185	0	3711260	1	11452	0	19900	1	4568	0	5	0	0	315	117717	124	61664	177	51534	9	2991	4	1437	1	88	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	656	64691417	656	64691417	0.77719	1423	63304247	1423	61010138	0.76053	3471	50987317	3471	50987317	0.61256	6116	4745184	6116	4745184	0.05701	24	5055	24	5055	0.00006	0	28	0	28	0
